file,Query,FragmentCount,serialiser,,parameterSet,runNr,serializeTiming(ms),deSerializeTiming(ms),outputBytes,Transfertime 1MB/s (ms)
/home/mmlab/serializations-test/queries-5,5,,SesameRIO_BINARY_1600,,5,2,23,27,2006872,1913.902283
/home/mmlab/serializations-test/queries-5,5,,SesameRIO_BINARY_1600_gzipped,,8,2,70,43,409556,390.5830383
/home/mmlab/serializations-test/queries-5,5,,SesameRIO_BINARY_32000,,6,2,34,30,2006872,1913.902283
/home/mmlab/serializations-test/queries-5,5,,SesameRIO_BINARY_32000_gzipped,,9,2,75,39,409608,390.6326294
/home/mmlab/serializations-test/queries-5,5,,SesameRIO_BINARY_800,,4,2,23,27,2006872,1913.902283
/home/mmlab/serializations-test/queries-5,5,,SesameRIO_BINARY_800_gzipped,,7,2,72,36,409603,390.627861
/home/mmlab/serializations-test/queries-5,5,,SesameRIO_TURTLE_0,,1,2,25,81,975024,929.8553467
/home/mmlab/serializations-test/queries-5,5,,SesameRIO_TURTLE_0_gzipped,,2,2,43,95,268667,256.2208176
/home/mmlab/serializations-test/queries-5,5,,Turtle_blocks,,1,2,53,120,1008241,961.5335464
/home/mmlab/serializations-test/queries-5,5,,Turtle_blocks_gzipped,,4,2,68,152,271950,259.3517303
/home/mmlab/serializations-test/queries-5,5,,Turtle_flat,,2,2,54,121,1366900,1303.577423
/home/mmlab/serializations-test/queries-5,5,,Turtle_flat_gzipped,,5,2,76,172,267782,255.3768158
/home/mmlab/serializations-test/queries-5,5,,Turtle_pretty,,3,2,47,120,1107353,1056.054115
/home/mmlab/serializations-test/queries-5,5,,Turtle_pretty_gzipped,,6,2,72,129,269315,256.8387985
/home/mmlab/serializations-test/queries-5,5,,"ERI_{disable_consistent_predicates=true, block_size=1024}",,4,3,53,44,268520,256.0806274
/home/mmlab/serializations-test/queries-5,5,,"ERI_{disable_consistent_predicates=true, block_size=1024}_gzip",,7,3,76,61,213227,203.3491135
/home/mmlab/serializations-test/queries-5,5,,"ERI_{disable_consistent_predicates=true, block_size=2048}",,5,3,60,42,268520,256.0806274
/home/mmlab/serializations-test/queries-5,5,,"ERI_{disable_consistent_predicates=true, block_size=2048}_gzip",,8,3,67,54,213227,203.3491135
/home/mmlab/serializations-test/queries-5,5,,"ERI_{disable_consistent_predicates=true, block_size=4096}",,6,3,72,50,268520,256.0806274
/home/mmlab/serializations-test/queries-5,5,,"ERI_{disable_consistent_predicates=true, block_size=4096}_gzip",,9,3,75,63,213227,203.3491135
/home/mmlab/serializations-test/queries-5,5,,N-Triples_utf-8,,1,3,25,48,1677809,1600.083351
/home/mmlab/serializations-test/queries-5,5,,N-Triples_utf-8_gzipped,,2,3,43,61,277472,264.6179199
/home/mmlab/serializations-test/queries-5,5,,RDF_THRIFT,,1,3,52,68,1600621,1526.471138
/home/mmlab/serializations-test/queries-5,5,,RDF_THRIFT_gzipped,,3,3,76,72,333322,317.8806305
/home/mmlab/serializations-test/queries-5,5,,RDF_THRIFT_Value,,2,3,49,63,1582309,1509.007454
/home/mmlab/serializations-test/queries-5,5,,RDF_THRIFT_Value_gzipped,,4,3,72,84,330298,314.9967194
/home/mmlab/serializations-test/queries-5,5,,SesameRIO_BINARY_1600,,5,3,24,22,2006872,1913.902283
/home/mmlab/serializations-test/queries-5,5,,SesameRIO_BINARY_1600_gzipped,,8,3,66,34,409584,390.6097412
/home/mmlab/serializations-test/queries-5,5,,SesameRIO_BINARY_32000,,6,3,40,26,2006872,1913.902283
/home/mmlab/serializations-test/queries-5,5,,SesameRIO_BINARY_32000_gzipped,,9,3,91,40,409607,390.6316757
/home/mmlab/serializations-test/queries-5,5,,SesameRIO_BINARY_800,,4,3,17,34,2006872,1913.902283
/home/mmlab/serializations-test/queries-5,5,,SesameRIO_BINARY_800_gzipped,,7,3,80,45,409610,390.6345367
/home/mmlab/serializations-test/queries-5,5,,SesameRIO_TURTLE_0,,1,3,27,82,975024,929.8553467
/home/mmlab/serializations-test/queries-5,5,,SesameRIO_TURTLE_0_gzipped,,2,3,43,94,268658,256.2122345
/home/mmlab/serializations-test/queries-5,5,,Turtle_blocks,,1,3,42,124,1008241,961.5335464
/home/mmlab/serializations-test/queries-5,5,,Turtle_blocks_gzipped,,4,3,61,154,271850,259.2563629
/home/mmlab/serializations-test/queries-5,5,,Turtle_flat,,2,3,54,144,1366900,1303.577423
/home/mmlab/serializations-test/queries-5,5,,Turtle_flat_gzipped,,5,3,60,144,267741,255.3377151
/home/mmlab/serializations-test/queries-5,5,,Turtle_pretty,,3,3,56,132,1107353,1056.054115
/home/mmlab/serializations-test/queries-5,5,,Turtle_pretty_gzipped,,6,3,77,137,269335,256.857872
/home/mmlab/serializations-test/queries-5,5,315,"ERI_{disable_consistent_predicates=true, block_size=1024}",ERI (1024),4,4,72,49,268520,256.0806274
/home/mmlab/serializations-test/queries-5,5,315,"ERI_{disable_consistent_predicates=true, block_size=1024}_gzip","ERI (1024,GZIP)",7,4,84,62,213227,203.3491135
/home/mmlab/serializations-test/queries-5,5,315,"ERI_{disable_consistent_predicates=true, block_size=2048}",ERI (2048),5,4,67,45,268520,256.0806274
/home/mmlab/serializations-test/queries-5,5,315,"ERI_{disable_consistent_predicates=true, block_size=2048}_gzip","ERI (2048,GZIP)",8,4,70,46,213227,203.3491135
/home/mmlab/serializations-test/queries-5,5,315,"ERI_{disable_consistent_predicates=true, block_size=4096}",ERI (4096),6,4,67,47,268520,256.0806274
/home/mmlab/serializations-test/queries-5,5,315,"ERI_{disable_consistent_predicates=true, block_size=4096}_gzip","ERI (4096,GZIP)",9,4,75,54,213227,203.3491135
/home/mmlab/serializations-test/queries-5,5,315,N-Triples_utf-8,N-Triples,1,4,27,53,1677809,1600.083351
/home/mmlab/serializations-test/queries-5,5,315,N-Triples_utf-8_gzipped,N-Triples (GZIP),2,4,48,52,277557,264.6989822
/home/mmlab/serializations-test/queries-5,5,315,RDF_THRIFT,RDF Thrift,1,4,52,55,1600621,1526.471138
/home/mmlab/serializations-test/queries-5,5,315,RDF_THRIFT_gzipped,RDF Thrift (GZIP),3,4,69,67,333421,317.9750443
/home/mmlab/serializations-test/queries-5,5,315,RDF_THRIFT_Value,RDF Thrift (Value),2,4,54,59,1582309,1509.007454
/home/mmlab/serializations-test/queries-5,5,315,RDF_THRIFT_Value_gzipped,"RDF Thrift (Value,GZIP)",4,4,74,83,330506,315.1950836
/home/mmlab/serializations-test/queries-5,5,315,SesameRIO_BINARY_1600,Sesame Binary (1600),5,4,18,22,2006872,1913.902283
/home/mmlab/serializations-test/queries-5,5,315,SesameRIO_BINARY_1600_gzipped,"Sesame Binary (1600,GZIP)",8,4,68,48,409543,390.5706406
/home/mmlab/serializations-test/queries-5,5,315,SesameRIO_BINARY_32000,Sesame Binary (32000),6,4,32,27,2006872,1913.902283
/home/mmlab/serializations-test/queries-5,5,315,SesameRIO_BINARY_32000_gzipped,"Sesame Binary (32000,GZIP)",9,4,86,49,409578,390.6040192
/home/mmlab/serializations-test/queries-5,5,315,SesameRIO_BINARY_800,Sesame Binary (800),4,4,29,29,2006872,1913.902283
/home/mmlab/serializations-test/queries-5,5,315,SesameRIO_BINARY_800_gzipped,Sesame Binary (800),7,4,75,44,409620,390.6440735
/home/mmlab/serializations-test/queries-5,5,315,SesameRIO_TURTLE_0,Sesame Turtle,1,4,35,103,975024,929.8553467
/home/mmlab/serializations-test/queries-5,5,315,SesameRIO_TURTLE_0_gzipped,Sesame Turtle (GZIP),2,4,49,107,268674,256.2274933
/home/mmlab/serializations-test/queries-5,5,315,Turtle_blocks,Jena Turtle (Blocks),1,4,46,136,1008241,961.5335464
/home/mmlab/serializations-test/queries-5,5,315,Turtle_blocks_gzipped,"Jena Turtle (Blocks,GZIP)",4,4,59,155,271837,259.2439651
/home/mmlab/serializations-test/queries-5,5,315,Turtle_flat,Jena Turtle (Flat),2,4,32,122,1366900,1303.577423
/home/mmlab/serializations-test/queries-5,5,315,Turtle_flat_gzipped,"Jena Turtle (Flat,GZIP)",5,4,69,132,267802,255.3958893
/home/mmlab/serializations-test/queries-5,5,315,Turtle_pretty,Jena Turtle (Pretty),3,4,68,114,1107353,1056.054115
/home/mmlab/serializations-test/queries-5,5,315,Turtle_pretty_gzipped,"Jena Turtle (Pretty,GZIP)",6,4,75,133,269305,256.8292618
/home/mmlab/serializations-test/queries-6,6,,"ERI_{disable_consistent_predicates=true, block_size=1024}",,4,1,54,37,214412,204.4792175
/home/mmlab/serializations-test/queries-6,6,,"ERI_{disable_consistent_predicates=true, block_size=1024}_gzip",,7,1,61,31,170251,162.364006
/home/mmlab/serializations-test/queries-6,6,,"ERI_{disable_consistent_predicates=true, block_size=2048}",,5,1,52,37,214412,204.4792175
/home/mmlab/serializations-test/queries-6,6,,"ERI_{disable_consistent_predicates=true, block_size=2048}_gzip",,8,1,63,47,170251,162.364006
/home/mmlab/serializations-test/queries-6,6,,"ERI_{disable_consistent_predicates=true, block_size=4096}",,6,1,48,44,214412,204.4792175
/home/mmlab/serializations-test/queries-6,6,,"ERI_{disable_consistent_predicates=true, block_size=4096}_gzip",,9,1,69,47,170251,162.364006
/home/mmlab/serializations-test/queries-6,6,,N-Triples_utf-8,,1,1,19,25,1318971,1257.868767
/home/mmlab/serializations-test/queries-6,6,,N-Triples_utf-8_gzipped,,2,1,37,49,194407,185.4009628
/home/mmlab/serializations-test/queries-6,6,,RDF_THRIFT,,1,1,42,53,1260232,1201.850891
/home/mmlab/serializations-test/queries-6,6,,RDF_THRIFT_gzipped,,3,1,54,63,237464,226.4633179
/home/mmlab/serializations-test/queries-6,6,,RDF_THRIFT_Value,,2,1,42,49,1245640,1187.934875
/home/mmlab/serializations-test/queries-6,6,,RDF_THRIFT_Value_gzipped,,4,1,48,45,235057,224.1678238
/home/mmlab/serializations-test/queries-6,6,,SesameRIO_BINARY_1600,,5,1,20,27,1489264,1420.272827
/home/mmlab/serializations-test/queries-6,6,,SesameRIO_BINARY_1600_gzipped,,8,1,52,32,291728,278.213501
/home/mmlab/serializations-test/queries-6,6,,SesameRIO_BINARY_32000,,6,1,11,14,1489264,1420.272827
/home/mmlab/serializations-test/queries-6,6,,SesameRIO_BINARY_32000_gzipped,,9,1,55,35,291623,278.1133652
/home/mmlab/serializations-test/queries-6,6,,SesameRIO_BINARY_800,,4,1,18,15,1489264,1420.272827
/home/mmlab/serializations-test/queries-6,6,,SesameRIO_BINARY_800_gzipped,,7,1,46,33,291645,278.134346
/home/mmlab/serializations-test/queries-6,6,,SesameRIO_TURTLE_0,,1,1,25,62,741334,706.9911957
/home/mmlab/serializations-test/queries-6,6,,SesameRIO_TURTLE_0_gzipped,,2,1,30,74,186800,178.1463623
/home/mmlab/serializations-test/queries-6,6,,Turtle_blocks,,1,1,45,96,771585,735.8407974
/home/mmlab/serializations-test/queries-6,6,,Turtle_blocks_gzipped,,4,1,45,109,189538,180.7575226
/home/mmlab/serializations-test/queries-6,6,,Turtle_flat,,2,1,60,114,1074754,1024.965286
/home/mmlab/serializations-test/queries-6,6,,Turtle_flat_gzipped,,5,1,45,116,186735,178.0843735
/home/mmlab/serializations-test/queries-6,6,,Turtle_pretty,,3,1,33,92,848466,809.1602325
/home/mmlab/serializations-test/queries-6,6,,Turtle_pretty_gzipped,,6,1,58,116,187138,178.4687042
/home/mmlab/serializations-test/queries-6,6,,"ERI_{disable_consistent_predicates=true, block_size=1024}",,4,2,46,40,214412,204.4792175
/home/mmlab/serializations-test/queries-6,6,,"ERI_{disable_consistent_predicates=true, block_size=1024}_gzip",,7,2,55,39,170251,162.364006
/home/mmlab/serializations-test/queries-6,6,,"ERI_{disable_consistent_predicates=true, block_size=2048}",,5,2,41,34,214412,204.4792175
/home/mmlab/serializations-test/queries-6,6,,"ERI_{disable_consistent_predicates=true, block_size=2048}_gzip",,8,2,53,35,170251,162.364006
/home/mmlab/serializations-test/queries-6,6,,"ERI_{disable_consistent_predicates=true, block_size=4096}",,6,2,55,45,214412,204.4792175
/home/mmlab/serializations-test/queries-6,6,,"ERI_{disable_consistent_predicates=true, block_size=4096}_gzip",,9,2,63,42,170251,162.364006
/home/mmlab/serializations-test/queries-6,6,,N-Triples_utf-8,,1,2,16,40,1318971,1257.868767
/home/mmlab/serializations-test/queries-6,6,,N-Triples_utf-8_gzipped,,2,2,28,40,194408,185.4019165
/home/mmlab/serializations-test/queries-6,6,,RDF_THRIFT,,1,2,24,53,1260232,1201.850891
/home/mmlab/serializations-test/queries-6,6,,RDF_THRIFT_gzipped,,3,2,46,63,237314,226.3202667
/home/mmlab/serializations-test/queries-6,6,,RDF_THRIFT_Value,,2,2,37,57,1245640,1187.934875
/home/mmlab/serializations-test/queries-6,6,,RDF_THRIFT_Value_gzipped,,4,2,56,57,235081,224.190712
/home/mmlab/serializations-test/queries-6,6,,SesameRIO_BINARY_1600,,5,2,12,19,1489264,1420.272827
/home/mmlab/serializations-test/queries-6,6,,SesameRIO_BINARY_1600_gzipped,,8,2,48,30,291610,278.1009674
/home/mmlab/serializations-test/queries-6,6,,SesameRIO_BINARY_32000,,6,2,26,21,1489264,1420.272827
/home/mmlab/serializations-test/queries-6,6,,SesameRIO_BINARY_32000_gzipped,,9,2,45,26,291665,278.1534195
/home/mmlab/serializations-test/queries-6,6,,SesameRIO_BINARY_800,,4,2,15,19,1489264,1420.272827
/home/mmlab/serializations-test/queries-6,6,,SesameRIO_BINARY_800_gzipped,,7,2,43,31,291630,278.1200409
/home/mmlab/serializations-test/queries-6,6,,SesameRIO_TURTLE_0,,1,2,23,67,741334,706.9911957
/home/mmlab/serializations-test/queries-6,6,,SesameRIO_TURTLE_0_gzipped,,2,2,34,80,186793,178.1396866
/home/mmlab/serializations-test/queries-6,6,,Turtle_blocks,,1,2,32,112,771585,735.8407974
/home/mmlab/serializations-test/queries-6,6,,Turtle_blocks_gzipped,,4,2,39,116,189562,180.7804108
/home/mmlab/serializations-test/queries-6,6,,Turtle_flat,,2,2,36,108,1074754,1024.965286
/home/mmlab/serializations-test/queries-6,6,,Turtle_flat_gzipped,,5,2,54,106,186768,178.1158447
/home/mmlab/serializations-test/queries-6,6,,Turtle_pretty,,3,2,41,97,848466,809.1602325
/home/mmlab/serializations-test/queries-6,6,,Turtle_pretty_gzipped,,6,2,50,120,187141,178.4715652
/home/mmlab/serializations-test/queries-6,6,,"ERI_{disable_consistent_predicates=true, block_size=1024}",,4,3,58,36,214412,204.4792175
/home/mmlab/serializations-test/queries-6,6,,"ERI_{disable_consistent_predicates=true, block_size=1024}_gzip",,7,3,64,41,170251,162.364006
/home/mmlab/serializations-test/queries-6,6,,"ERI_{disable_consistent_predicates=true, block_size=2048}",,5,3,56,35,214412,204.4792175
/home/mmlab/serializations-test/queries-6,6,,"ERI_{disable_consistent_predicates=true, block_size=2048}_gzip",,8,3,60,52,170251,162.364006
/home/mmlab/serializations-test/queries-6,6,,"ERI_{disable_consistent_predicates=true, block_size=4096}",,6,3,43,32,214412,204.4792175
/home/mmlab/serializations-test/queries-6,6,,"ERI_{disable_consistent_predicates=true, block_size=4096}_gzip",,9,3,63,49,170251,162.364006
/home/mmlab/serializations-test/queries-6,6,,N-Triples_utf-8,,1,3,16,42,1318971,1257.868767
/home/mmlab/serializations-test/queries-6,6,,N-Triples_utf-8_gzipped,,2,3,28,52,194350,185.3466034
/home/mmlab/serializations-test/queries-6,6,,RDF_THRIFT,,1,3,37,54,1260232,1201.850891
/home/mmlab/serializations-test/queries-6,6,,RDF_THRIFT_gzipped,,3,3,56,47,237507,226.5043259
/home/mmlab/serializations-test/queries-6,6,,RDF_THRIFT_Value,,2,3,36,54,1245640,1187.934875
/home/mmlab/serializations-test/queries-6,6,,RDF_THRIFT_Value_gzipped,,4,3,55,57,235001,224.114418
/home/mmlab/serializations-test/queries-6,6,,SesameRIO_BINARY_1600,,5,3,14,17,1489264,1420.272827
/home/mmlab/serializations-test/queries-6,6,,SesameRIO_BINARY_1600_gzipped,,8,3,42,33,291647,278.1362534
/home/mmlab/serializations-test/queries-6,6,,SesameRIO_BINARY_32000,,6,3,26,18,1489264,1420.272827
/home/mmlab/serializations-test/queries-6,6,,SesameRIO_BINARY_32000_gzipped,,9,3,54,34,291621,278.1114578
/home/mmlab/serializations-test/queries-6,6,,SesameRIO_BINARY_800,,4,3,8,23,1489264,1420.272827
/home/mmlab/serializations-test/queries-6,6,,SesameRIO_BINARY_800_gzipped,,7,3,52,31,291609,278.1000137
/home/mmlab/serializations-test/queries-6,6,,SesameRIO_TURTLE_0,,1,3,21,66,741334,706.9911957
/home/mmlab/serializations-test/queries-6,6,,SesameRIO_TURTLE_0_gzipped,,2,3,36,79,186788,178.1349182
/home/mmlab/serializations-test/queries-6,6,,Turtle_blocks,,1,3,38,95,771585,735.8407974
/home/mmlab/serializations-test/queries-6,6,,Turtle_blocks_gzipped,,4,3,55,102,189484,180.7060242
/home/mmlab/serializations-test/queries-6,6,,Turtle_flat,,2,3,37,111,1074754,1024.965286
/home/mmlab/serializations-test/queries-6,6,,Turtle_flat_gzipped,,5,3,62,122,186784,178.1311035
/home/mmlab/serializations-test/queries-6,6,,Turtle_pretty,,3,3,41,97,848466,809.1602325
/home/mmlab/serializations-test/queries-6,6,,Turtle_pretty_gzipped,,6,3,62,118,187128,178.4591675
/home/mmlab/serializations-test/queries-6,6,251,"ERI_{disable_consistent_predicates=true, block_size=1024}",ERI (1024),4,4,66,55,214412,204.4792175
/home/mmlab/serializations-test/queries-6,6,251,"ERI_{disable_consistent_predicates=true, block_size=1024}_gzip","ERI (1024,GZIP)",7,4,64,39,170251,162.364006
/home/mmlab/serializations-test/queries-6,6,251,"ERI_{disable_consistent_predicates=true, block_size=2048}",ERI (2048),5,4,48,29,214412,204.4792175
/home/mmlab/serializations-test/queries-6,6,251,"ERI_{disable_consistent_predicates=true, block_size=2048}_gzip","ERI (2048,GZIP)",8,4,60,40,170251,162.364006
/home/mmlab/serializations-test/queries-6,6,251,"ERI_{disable_consistent_predicates=true, block_size=4096}",ERI (4096),6,4,49,35,214412,204.4792175
/home/mmlab/serializations-test/queries-6,6,251,"ERI_{disable_consistent_predicates=true, block_size=4096}_gzip","ERI (4096,GZIP)",9,4,61,45,170251,162.364006
/home/mmlab/serializations-test/queries-6,6,251,N-Triples_utf-8,N-Triples,1,4,25,39,1318971,1257.868767
/home/mmlab/serializations-test/queries-6,6,251,N-Triples_utf-8_gzipped,N-Triples (GZIP),2,4,37,50,194471,185.461998
/home/mmlab/serializations-test/queries-6,6,251,RDF_THRIFT,RDF Thrift,1,4,39,53,1260232,1201.850891
/home/mmlab/serializations-test/queries-6,6,251,RDF_THRIFT_gzipped,RDF Thrift (GZIP),3,4,55,60,237360,226.3641357
/home/mmlab/serializations-test/queries-6,6,251,RDF_THRIFT_Value,RDF Thrift (Value),2,4,40,48,1245640,1187.934875
/home/mmlab/serializations-test/queries-6,6,251,RDF_THRIFT_Value_gzipped,"RDF Thrift (Value,GZIP)",4,4,52,59,234918,224.0352631
/home/mmlab/serializations-test/queries-6,6,251,SesameRIO_BINARY_1600,Sesame Binary (1600),5,4,14,30,1489264,1420.272827
/home/mmlab/serializations-test/queries-6,6,251,SesameRIO_BINARY_1600_gzipped,"Sesame Binary (1600,GZIP)",8,4,46,40,291627,278.1171799
/home/mmlab/serializations-test/queries-6,6,251,SesameRIO_BINARY_32000,Sesame Binary (32000),6,4,30,28,1489264,1420.272827
/home/mmlab/serializations-test/queries-6,6,251,SesameRIO_BINARY_32000_gzipped,"Sesame Binary (32000,GZIP)",9,4,52,32,291580,278.0723572
/home/mmlab/serializations-test/queries-6,6,251,SesameRIO_BINARY_800,Sesame Binary (800),4,4,19,24,1489264,1420.272827
/home/mmlab/serializations-test/queries-6,6,251,SesameRIO_BINARY_800_gzipped,Sesame Binary (800),7,4,48,30,291642,278.131485
/home/mmlab/serializations-test/queries-6,6,251,SesameRIO_TURTLE_0,Sesame Turtle,1,4,22,71,741334,706.9911957
/home/mmlab/serializations-test/queries-6,6,251,SesameRIO_TURTLE_0_gzipped,Sesame Turtle (GZIP),2,4,27,81,186800,178.1463623
/home/mmlab/serializations-test/queries-6,6,251,Turtle_blocks,Jena Turtle (Blocks),1,4,36,96,771585,735.8407974
/home/mmlab/serializations-test/queries-6,6,251,Turtle_blocks_gzipped,"Jena Turtle (Blocks,GZIP)",4,4,57,106,189408,180.6335449
/home/mmlab/serializations-test/queries-6,6,251,Turtle_flat,Jena Turtle (Flat),2,4,36,108,1074754,1024.965286
/home/mmlab/serializations-test/queries-6,6,251,Turtle_flat_gzipped,"Jena Turtle (Flat,GZIP)",5,4,53,113,186741,178.0900955
/home/mmlab/serializations-test/queries-6,6,251,Turtle_pretty,Jena Turtle (Pretty),3,4,45,103,848466,809.1602325
/home/mmlab/serializations-test/queries-6,6,251,Turtle_pretty_gzipped,"Jena Turtle (Pretty,GZIP)",6,4,51,147,187138,178.4687042
/home/mmlab/serializations-test/queries-7,7,,"ERI_{disable_consistent_predicates=true, block_size=1024}",,4,1,295,218,1199515,1143.946648
/home/mmlab/serializations-test/queries-7,7,,"ERI_{disable_consistent_predicates=true, block_size=1024}_gzip",,7,1,348,244,949143,905.1733017
/home/mmlab/serializations-test/queries-7,7,,"ERI_{disable_consistent_predicates=true, block_size=2048}",,5,1,299,232,1199515,1143.946648
/home/mmlab/serializations-test/queries-7,7,,"ERI_{disable_consistent_predicates=true, block_size=2048}_gzip",,8,1,355,249,949143,905.1733017
/home/mmlab/serializations-test/queries-7,7,,"ERI_{disable_consistent_predicates=true, block_size=4096}",,6,1,286,220,1199515,1143.946648
/home/mmlab/serializations-test/queries-7,7,,"ERI_{disable_consistent_predicates=true, block_size=4096}_gzip",,9,1,346,257,949143,905.1733017
/home/mmlab/serializations-test/queries-7,7,,N-Triples_utf-8,,1,1,98,202,7542136,7192.741394
/home/mmlab/serializations-test/queries-7,7,,N-Triples_utf-8_gzipped,,2,1,173,243,1114631,1062.994957
/home/mmlab/serializations-test/queries-7,7,,RDF_THRIFT,,1,1,205,298,7210529,6876.496315
/home/mmlab/serializations-test/queries-7,7,,RDF_THRIFT_gzipped,,3,1,313,364,1363476,1300.312042
/home/mmlab/serializations-test/queries-7,7,,RDF_THRIFT_Value,,2,1,202,303,7128367,6798.140526
/home/mmlab/serializations-test/queries-7,7,,RDF_THRIFT_Value_gzipped,,4,1,299,395,1349280,1286.773682
/home/mmlab/serializations-test/queries-7,7,,SesameRIO_BINARY_1600,,5,1,93,125,8428482,8038.02681
/home/mmlab/serializations-test/queries-7,7,,SesameRIO_BINARY_1600_gzipped,,8,1,272,186,1682969,1605.004311
/home/mmlab/serializations-test/queries-7,7,,SesameRIO_BINARY_32000,,6,1,153,123,8428482,8038.02681
/home/mmlab/serializations-test/queries-7,7,,SesameRIO_BINARY_32000_gzipped,,9,1,340,170,1682881,1604.920387
/home/mmlab/serializations-test/queries-7,7,,SesameRIO_BINARY_800,,4,1,89,123,8428482,8038.02681
/home/mmlab/serializations-test/queries-7,7,,SesameRIO_BINARY_800_gzipped,,7,1,275,199,1683015,1605.04818
/home/mmlab/serializations-test/queries-7,7,,SesameRIO_TURTLE_0,,1,1,126,389,4281191,4082.8619
/home/mmlab/serializations-test/queries-7,7,,SesameRIO_TURTLE_0_gzipped,,2,1,190,439,1071914,1022.256851
/home/mmlab/serializations-test/queries-7,7,,Turtle_blocks,,1,1,217,595,4427591,4222.47982
/home/mmlab/serializations-test/queries-7,7,,Turtle_blocks_gzipped,,4,1,276,635,1089885,1039.395332
/home/mmlab/serializations-test/queries-7,7,,Turtle_flat,,2,1,212,631,6165657,5880.028725
/home/mmlab/serializations-test/queries-7,7,,Turtle_flat_gzipped,,5,1,287,640,1072603,1022.913933
/home/mmlab/serializations-test/queries-7,7,,Turtle_pretty,,3,1,233,580,4879944,4653.877258
/home/mmlab/serializations-test/queries-7,7,,Turtle_pretty_gzipped,,6,1,306,626,1077192,1027.290344
/home/mmlab/serializations-test/queries-7,7,,"ERI_{disable_consistent_predicates=true, block_size=1024}",,4,2,300,231,1199515,1143.946648
/home/mmlab/serializations-test/queries-7,7,,"ERI_{disable_consistent_predicates=true, block_size=1024}_gzip",,7,2,350,247,949143,905.1733017
/home/mmlab/serializations-test/queries-7,7,,"ERI_{disable_consistent_predicates=true, block_size=2048}",,5,2,322,228,1199515,1143.946648
/home/mmlab/serializations-test/queries-7,7,,"ERI_{disable_consistent_predicates=true, block_size=2048}_gzip",,8,2,366,247,949143,905.1733017
/home/mmlab/serializations-test/queries-7,7,,"ERI_{disable_consistent_predicates=true, block_size=4096}",,6,2,325,226,1199515,1143.946648
/home/mmlab/serializations-test/queries-7,7,,"ERI_{disable_consistent_predicates=true, block_size=4096}_gzip",,9,2,357,242,949143,905.1733017
/home/mmlab/serializations-test/queries-7,7,,N-Triples_utf-8,,1,2,111,222,7542136,7192.741394
/home/mmlab/serializations-test/queries-7,7,,N-Triples_utf-8_gzipped,,2,2,180,269,1114559,1062.926292
/home/mmlab/serializations-test/queries-7,7,,RDF_THRIFT,,1,2,213,271,7210529,6876.496315
/home/mmlab/serializations-test/queries-7,7,,RDF_THRIFT_gzipped,,3,2,297,323,1363284,1300.128937
/home/mmlab/serializations-test/queries-7,7,,RDF_THRIFT_Value,,2,2,206,285,7128367,6798.140526
/home/mmlab/serializations-test/queries-7,7,,RDF_THRIFT_Value_gzipped,,4,2,297,362,1349275,1286.768913
/home/mmlab/serializations-test/queries-7,7,,SesameRIO_BINARY_1600,,5,2,110,110,8428482,8038.02681
/home/mmlab/serializations-test/queries-7,7,,SesameRIO_BINARY_1600_gzipped,,8,2,294,196,1682922,1604.959488
/home/mmlab/serializations-test/queries-7,7,,SesameRIO_BINARY_32000,,6,2,129,131,8428482,8038.02681
/home/mmlab/serializations-test/queries-7,7,,SesameRIO_BINARY_32000_gzipped,,9,2,345,182,1682883,1604.922295
/home/mmlab/serializations-test/queries-7,7,,SesameRIO_BINARY_800,,4,2,87,110,8428482,8038.02681
/home/mmlab/serializations-test/queries-7,7,,SesameRIO_BINARY_800_gzipped,,7,2,280,175,1682954,1604.990005
/home/mmlab/serializations-test/queries-7,7,,SesameRIO_TURTLE_0,,1,2,144,379,4281191,4082.8619
/home/mmlab/serializations-test/queries-7,7,,SesameRIO_TURTLE_0_gzipped,,2,2,180,453,1072010,1022.348404
/home/mmlab/serializations-test/queries-7,7,,Turtle_blocks,,1,2,199,570,4427591,4222.47982
/home/mmlab/serializations-test/queries-7,7,,Turtle_blocks_gzipped,,4,2,276,655,1089850,1039.361954
/home/mmlab/serializations-test/queries-7,7,,Turtle_flat,,2,2,218,581,6165657,5880.028725
/home/mmlab/serializations-test/queries-7,7,,Turtle_flat_gzipped,,5,2,297,696,1072368,1022.689819
/home/mmlab/serializations-test/queries-7,7,,Turtle_pretty,,3,2,260,569,4879944,4653.877258
/home/mmlab/serializations-test/queries-7,7,,Turtle_pretty_gzipped,,6,2,302,634,1077170,1027.269363
/home/mmlab/serializations-test/queries-7,7,,"ERI_{disable_consistent_predicates=true, block_size=1024}",,4,3,322,238,1199515,1143.946648
/home/mmlab/serializations-test/queries-7,7,,"ERI_{disable_consistent_predicates=true, block_size=1024}_gzip",,7,3,352,249,949143,905.1733017
/home/mmlab/serializations-test/queries-7,7,,"ERI_{disable_consistent_predicates=true, block_size=2048}",,5,3,310,221,1199515,1143.946648
/home/mmlab/serializations-test/queries-7,7,,"ERI_{disable_consistent_predicates=true, block_size=2048}_gzip",,8,3,352,248,949143,905.1733017
/home/mmlab/serializations-test/queries-7,7,,"ERI_{disable_consistent_predicates=true, block_size=4096}",,6,3,272,197,1199515,1143.946648
/home/mmlab/serializations-test/queries-7,7,,"ERI_{disable_consistent_predicates=true, block_size=4096}_gzip",,9,3,364,236,949143,905.1733017
